2008 Specialized P.1,741,55525,800,
2007 Specialized P.Series P.3,741,59450,800,
2016 Specialized Pitch Comp 650B,741,80266,800,
2015 Specialized Pitch Comp 650B,741,80266,800,
2005 Specialized Rockhopper Comp,741,41635,800,
1995 Specialized Rockhopper Comp A1 FS,741,43232,800,
1997 Specialized Rockhopper Comp FS,741,42284,800,
2016 Specialized Rockhopper Sport 29,741,80280,800,
2015 Specialized Rockhopper Sport 29,741,80280,800,
2018 Specialized Fatboy 24,741,86059,800,
2016 Specialized Fatboy 24,741,86059,800,
2005 Specialized Rockhopper Comp,741,41635,800,
1994 Specialized Allez,741,41617,800,
2008 Specialized Allez Double,741,59409,800,
2008 Specialized Allez Triple,741,56329,800,
2010 Specialized Dolce,741,57210,800,
2005 Specialized Dolce,741,57210,800,
2010 Specialized Secteur Triple,741,63290,800,
1999 SE Racing Floval Flyer Killer,819,48036,800,
2012 SE Racing Heavy Hitter,819,63235,800,
2010 SE Racing OM Flyer $100,819,69556,800,
2011 SE Racing PK Ripper Fixed Gear,819,69558,800,
2010 SE Racing PK Ripper Looptail,819,61970,800,
2014 Globe Roll 8,1091,71914,800,
2014 Globe Roll 8,1091,71914,800,
2013 Dahon Briza D7,677,63579,800,
2012 Dahon Briza D7,677,63579,800,
2008 Dahon Matrix,677,54816,800,
2012 Dahon Vitesse D7HG,677,61228,800,
2013 Dahon Briza D7,677,63579,800,
2012 Dahon Briza D7,677,63579,800,
2012 Dahon Vitesse D7HG,677,61228,800,
1996 Iron Horse ARS 680 (02),689,44100,800,
2001 Iron Horse G-Out,689,47528,800,
2003 Iron Horse Sinister DX,689,55102,800,
2010 Redline Device,816,63068,800,
2010 Redline Flight Expert,816,57087,800,
2010 Redline Flight Expert XL,816,59247,800,
2017 Redline Flight Junior,816,57089,800,
2014 Redline Flight Micro,816,63069,800,
2013 Redline Flight Micro,816,63069,800,
2017 Redline Flight Mini,816,57090,800,
2010 Redline Flight Pro 24,816,59248,800,
2010 Redline Flight Pro XL,816,57093,800,
2010 Redline Flight Pro XXL,816,59249,800,
2012 Redline Metro Sport,816,63070,800,
2015 Redline D606,816,81764,800,
2012 Brodie Section.8,669,59706,800,
2012 Brodie Tempyst,669,59707,800,
2007 Diamondback Assault,679,42587,800,
2005 Diamondback Assault,679,42587,800,
2011 Diamondback Insight 3,679,59866,800,
2010 Diamondback Insight 3,679,59866,800,
2016 Diamondback TRACE COMP,679,63614,800,
2015 Diamondback TRACE COMP,679,63614,800,
2011 Diamondback Women's Clarity 3,679,70535,800,
2016 Diamondback Recoil,679,42597,800,
2015 Diamondback Sync'r 24,679,83779,800,
2015 Diamondback Sync'r 24,679,83870,800,
2005 Diamondback Apex,679,40958,800,
1997 Diamondback Ascent 1.0,679,45486,800,
2007 Diamondback Assault,679,42587,800,
2005 Diamondback Assault,679,42587,800,
2015 Diamondback Axis Sport,679,77674,800,
2017 Diamondback Lux Sport - Women's,679,77692,800,
2016 Diamondback Lux Sport - Women's,679,77692,800,
2015 Diamondback Lux Sport - Women's,679,77692,800,
2016 Diamondback Overdrive Sport,679,64809,800,
2015 Diamondback Overdrive Sport,679,64809,800,
2017 Diamondback Overdrive Sport 27.5,679,88979,800,
2016 Diamondback Recoil,679,42597,800,
2017 Diamondback Recoil 29,679,73836,800,
2015 Diamondback Recoil 29,679,73836,800,
2015 Diamondback Airn 1 - Women's,679,76511,800,
2016 Diamondback Airen Sport - Women's,679,83672,800,
2016 Diamondback Airen Sport - Women's,679,83757,800,
2015 Diamondback Century 1,679,77800,800,
2017 Diamondback Century Sport,679,83674,800,
2016 Diamondback Century Sport,679,83674,800,
2016 Diamondback Century Sport,679,83758,800,
2010 Diamondback Podium 1,679,43912,800,
1997 Diamondback WCF Expert,679,45501,800,
2001 Hoffman EK1,854,52994,800,
2000 Hoffman Evel Knievel Signature,854,51272,800,
1999 Hoffman Evel Knievel Signature Limited Edition,854,49422,800,
2001 Hoffman Evel Knievel Wembely Stadium,854,52995,800,
2014 DK Elite Cruiser 24,922,79132,800,
2014 DK Elite Pro XL,922,79136,800,
2014 DK Elite Pro XXL,922,79137,800,
2014 Electra Delivery 3i,846,61302,800,
2013 Electra Delivery 3i,846,61302,800,
2011 Electra Delivery 3i,846,61302,800,
2011 Electra Ghostrider,846,56622,800,
2014 Electra Mod 3i,846,74198,800,
2013 Electra Mod 3i,846,74198,800,
2014 Electra Mulholland 3i,846,70624,800,
2013 Electra Mulholland 3i,846,70624,800,
2011 Electra Mulholland 3i,846,70624,800,
1997 Electra Rocket 7,846,45521,800,
2014 Electra Straight 8 3i,846,70180,800,
2013 Electra Straight 8 3i,846,70180,800,
2012 Electra Straight 8 3i,846,70180,800,
2014 Electra Tiger Shark 3i,846,74201,800,
2013 Electra Tiger Shark 3i,846,74201,800,
2011 Electra Zarape 3i,846,70625,800,
2014 Electra Amsterdam Classic 3i,846,61277,800,
2013 Electra Amsterdam Classic 3i,846,61277,800,
2014 Electra Amsterdam Classic 3i Ladies,846,61278,800,
2013 Electra Amsterdam Classic 3i Ladies,846,61278,800,
2011 Electra Townie Original 8i,846,61370,800,
2010 Electra Townie Original 8i,846,61370,800,
2010 Electra Townie Original 8i Ladies,846,61371,800,
2015 Electra Verse 24D Disc,846,74180,800,
2010 Electra Women's Amsterdam Girard 3i,846,69051,800,
2011 Electra Women's Townie Original 8i,846,69047,800,
2010 Electra Women's Townie Original 8i,846,69047,800,
2015 Electra Women's Verse 24D Disc,846,74181,800,
1997 Electra Rocket 7,846,45521,800,
1995 ProFlex 455,721,43045,800,
2013 Fit Bike Co. WiFi,1043,76624,800,
2013 Fit Bike Co. WiFi,1043,79253,800,
1997 Nishiki Pinnacle,713,74435,800,
1995 Gary Fisher Montare,682,65453,800,
2009 Gary Fisher Marlin Disc,682,60118,800,
1995 Gary Fisher Montare,682,65453,800,
2004 Gary Fisher Tassajara Disc,682,54027,800,
2003 Gary Fisher Tassajara Disc,682,54027,800,
2002 Gary Fisher Tassajara Disc,682,54027,800,
1995 Softride 360 Powercurve,780,43213,800,
2008 Breezer Greenway,666,62205,800,
2008 Breezer Villager,666,58381,800,
2008 Breezer Villager (Low Step),666,58382,800,
2011 Louis Garneau Cityzen Sub-0,1089,70127,800,
2014 Orbea MX 20,1024,78030,800,
2011 Orbea Aqua Dama Flatbar T23,1024,64193,800,
2011 Orbea Aqua Dama Flatbar T23 - Women's,1024,82327,800,
2012 Orbea Aqua Dama T23,1024,62957,800,
2011 Orbea Aqua Dama T23,1024,62957,800,
2010 Orbea Aqua Dama T23,1024,62957,800,
2012 Orbea Aqua Dama T23 - Women's,1024,76085,800,
2011 Orbea Aqua Dama T23 - Women's,1024,76085,800,
2011 Orbea Aqua Flatbar T23,1024,64195,800,
2012 Orbea Aqua T23,1024,62959,800,
2011 Orbea Aqua T23,1024,62959,800,
2010 Orbea Aqua T23,1024,62959,800,
2016 NS Bikes Zircus,1668,89595,800,
2017 Sun Bicycles Baja Trike,981,91121,800,
2012 Trek 7.3 FX Disc,750,58262,800,
2012 Trek 7.3 FX Disc WSD,750,65190,800,
2012 Trek 7.3 FX Disc WSD - Women's,750,82529,800,
2014 Trek 7.4 FX,750,71878,800,
2013 Trek 7.4 FX,750,71878,800,
2012 Trek 7.4 FX,750,71878,800,
2014 Trek 7.4 FX WSD,750,65191,800,
2013 Trek 7.4 FX WSD,750,65191,800,
2012 Trek 7.4 FX WSD,750,65191,800,
2014 Trek 7.4 FX WSD - Women's,750,77482,800,
2012 Trek 7.4 FX WSD - Women's,750,77482,800,
2008 Trek 7500,750,48184,800,
2011 Trek Utopia,750,43988,800,
2011 Trek Utopia (Gary Fisher Collection),750,70337,800,
2011 Trek Waubesa,750,70332,800,
2011 Trek Waubesa (Gary Fisher Collection),750,91319,800,
2011 Trek 4500,750,51762,800,
2009 Trek 6000,750,65406,800,
2009 Trek 6000,750,65406,800,
2009 Trek 6000 WSD,750,50107,800,
2000 Trek 6500,750,43277,800,
2000 Trek 6500 WSD,750,50108,800,
2007 Trek Jack 2,750,58278,800,
2006 Trek Jack 2,750,58278,800,
2009 Trek 1.2,750,60891,800,
1998 Trek 1220,750,42322,800,
2006 Trek Pilot 1.2 Flat Bar,750,58289,800,
2011 Trek Triton (Gary Fisher Collection),750,70323,800,
2011 Trek Triton,750,52885,800,
2008 Haro Thread 8,687,60253,800,
2003 Haro Escape 8.2,687,52975,800,
1996 Haro Escape A1,687,44061,800,
2004 Haro Extreme X1,687,52977,800,
2003 Haro ICS 4.0,687,52983,800,
2007 Fireman's Texas Cruzer,1021,58686,800,
2007 Fireman's Texas Two Four,1021,58689,800,
2010 Rocky Mountain Metropolis YYZ,728,63094,800,
2011 Rocky Mountain RC 10,728,63097,800,
2009 Rocky Mountain RC 10 D,728,61889,800,
2010 Rocky Mountain RC 30,728,65975,800,
2012 Rocky Mountain RC 50,728,65974,800,
2010 Rocky Mountain RC Ladies Only,728,69565,800,
2013 Rocky Mountain Whisler 30,728,75625,800,
2013 Rocky Mountain Whistler 30,728,57131,800,
2011 Rocky Mountain Whistler 50 D,728,61913,800,
2015 Rocky Mountain Vertex 24,728,85809,800,
2008 Rocky Mountain Flow 1,728,59271,800,
2007 Rocky Mountain Flow 1,728,59271,800,
2013 Rocky Mountain Flow DJ,728,57999,800,
2017 Rocky Mountain Fusion 920,728,85777,800,
2016 Rocky Mountain Fusion 920,728,85777,800,
2010 Rocky Mountain Reaper I,728,61896,800,
2009 Rocky Mountain Reaper I,728,61896,800,
2012 Rocky Mountain Soul 29,728,64275,800,
2017 Rocky Mountain Soul 720,728,85804,800,
2016 Rocky Mountain Soul 720,728,85804,800,
2009 Rocky Mountain Boroughs,728,60646,800,
2008 Rocky Mountain Boroughs,728,60646,800,
1998 Bontrager Privateer,833,43637,800,
2016 Reid Hercules,1371,85761,800,
2010 Pinarello FP0 Kid's,719,63002,800,
2011 Pinarello FP0 Kid's Bike,719,64225,800,
2000 Schwinn Automatic Team,736,51593,800,
2000 Schwinn Hydramatic Team,736,51601,800,
2017 Schwinn Tango Tandem,736,60695,800,
1998 Schwinn Searcher SL,736,48016,800,
2017 Schwinn Tango Tandem,736,60695,800,
2016 Schwinn Vantage F1,736,83185,800,
1998 Schwinn Moab 2 (cro-moly),736,47998,800,
1995 Schwinn s[9 five] .4,736,43166,800,
2004 Schwinn Super Sport GSX,736,55481,800,
2013 Mirraco 87,1046,64948,800,
2013 Mirraco Volcon,1046,64965,800,
2013 Sunday Aaron Ross PRO,1104,71378,800,
2013 Sunday Eric Lichrenberger Pro,1104,75879,800,
2013 Sunday Gary Young PRO,1104,71382,800,
2007 Fuji Sunfire 1.0,681,58756,800,
2011 Fuji Sunfire 2.0,681,58757,800,
2013 Fuji Nevada 1.3 D,681,74055,800,
1999 Fuji Suncrest,681,41918,800,
1995 Fuji Suncrest,681,41918,800,
2007 Fuji Sunfire 1.0,681,58756,800,
2011 Fuji Sunfire 2.0,681,58757,800,
2002 Fuji Tahoe,681,42633,800,
2007 Fuji Tahoe Comp,681,57497,800,
2000 Fuji Tahoe Disc,681,51203,800,
2011 Fuji Women's Sunfire 2.0,681,68191,800,
2002 Fuji Tahoe,681,42633,800,
2013 Fuji Finest 1.5 T,681,74147,800,
2013 Fuji Finest 1.5 T - Women's,681,76558,800,
2016 Tern Swoop D8,1257,82497,800,
2015 Tern Swoop D8,1257,82497,800,
1996 Signature Mt Hood CF 21,740,44807,800,
1995 Signature Mt. Hood,740,74530,800,
1995 Signature Mt. Rainier,740,74531,800,
1997 Elf Factory Team Cruiser,897,45527,800,
2012 Jamis Allegro Comp,690,72150,800,
2012 Jamis Allegro Comp Femme,690,72149,800,
2002 Jamis Coda,690,41123,800,
2008 Jamis Coda Comp,690,55107,800,
2007 Jamis Coda Comp,690,55107,800,
2000 Jamis Dakar Sport,690,41127,800,
2002 Jamis Eureka,690,41979,800,
1999 Jamis Eureka,690,41979,800,
2002 Jamis Coda,690,41123,800,
2001 Jamis Ventura,690,74388,800,
2008 Volume Bikes Z06,1035,61033,800,
2008 Volume Bikes Cutter,1035,61032,800,
2003 Devinci Liverpool,954,49260,800,
2004 Devinci Oslo,954,55658,800,
2010 Devinci Wellington,954,70050,800,
2013 Devinci Women's Classic (Step-Through),954,77199,800,
2010 Devinci Women's Wellington WF,954,70078,800,
2011 Devinci Cameleon 3,954,69964,800,
2010 Devinci Cameleon 3,954,69964,800,
2010 Devinci Hucker 2,954,69971,800,
2013 Devinci Jack RC,954,77670,800,
2013 Devinci Women's Jack RC WF,954,77134,800,
2000 Devinci Destination,954,49259,800,
2010 Devinci Silverstone 1,954,69910,800,
2000 Univega Alpina 700,751,50156,800,
1997 Univega Alpina 804S,751,46503,800,
2011 Surly Steamroller,996,59513,800,
2011 Surly Steamroller,996,59513,800,
2010 Mongoose Sabrosa 3x8,707,64126,800,
2008 Mongoose Sabrosa 3x9,707,59089,800,
2001 Mongoose Hard Luck,707,53170,800,
1995 Mongoose IBOC Zero G-SX,707,42899,800,
2010 Mongoose Otero Elite,707,59082,800,
2010 Kona Unit,694,54157,800,
2007 Kona Unit,694,54157,800,
2013 Kona Dew Deluxe,694,56095,800,
2010 Kona Dew Drop,694,61699,800,
2009 Kona Dew Drop,694,61699,800,
2010 Kona Dew FS,694,58981,800,
2009 Kona Dew FS,694,58981,800,
2008 Kona Ute,694,61714,800,
2009 Kona Kula 24,694,61704,800,
2008 Kona Cinder Cone,694,42029,800,
2009 Kona Kula 24,694,61704,800,
2011 Kona Lisa HT,694,58995,800,
2011 Kona Lisa HT - Women's,694,82175,800,
2014 Kona Mahuna,694,70750,800,
2007 Kona Stuff 2-4,694,57762,800,
2010 Kona Unit,694,54157,800,
2007 Kona Unit,694,54157,800,
2011 WeThePeople Volta,1095,69878,800,
2015 WeThePeople Zodiac,1095,69877,800,
2013 WeThePeople Zodiac,1095,69877,800,
2009 Norco Fae,714,61778,804,
1995 VooDoo HooDoo (24),827,43480,804,
1993 Miyata Pavea 77,706,41300,805,
1998 VooDoo Erzulie (31),827,48436,805,
2002 Cannondale Bad Boy,672,51010,807,
2000 VooDoo HooDoo Competition (12),827,52012,808,
2013 Felt Z100,1006,60019,809,
1993 Research Dynamics Coyote Pro 4,726,41495,809,
2013 KHS Vitamin C,692,70872,809,
2015 KHS Aguila,692,72557,809,
2014 KHS Aguila,692,72557,809,
2017 Fuji Absolute 1.3 Disc,681,84007,809,
2015 Fuji Sportif 2.1,681,78296,809,
2005 Felt F80,1006,55774,810,
2013 Felt ZW100 - Women's,1006,76526,810,
2006 Gary Fisher Tassajara Disc,682,54027,810,
2006 Gary Fisher Tassajara Disc GS,682,57516,810,
2010 Norco Jubei 3,714,62927,810,
2009 Giant Method Team,683,60145,810,
2009 Giant Suede Coasting,683,58814,810,
2009 Giant Suede Coasting W,683,58817,810,
2009 Giant Suede Coasting W,683,58817,810,
2009 Giant Avail 3 W,683,76461,810,
2009 Giant Avail 3 W,683,76461,810,
2017 Giant Contend 1,683,86931,810,
2009 Giant Defy 3,683,61530,810,
1993 Bianchi Peregrine,661,40826,810,
2012 Specialized Sirrus Elite,741,55544,810,
2013 Specialized Vita Elite,741,62112,810,
2012 Specialized Vita Elite,741,62112,810,
2015 Specialized Vita Elite - Women's,741,75445,810,
2012 Specialized Vita Elite - Women's,741,75445,810,
1995 Specialized Allez Sport,741,42275,810,
1995 Oryx 2000S,811,42947,810,
1999 Oryx HTA 125,811,49718,810,
1995 Oryx 2000S,811,42947,810,
2001 Diamondback Apex,679,40958,810,
2006 Gary Fisher Tassajara Disc,682,54027,810,
2006 Gary Fisher Tassajara Disc GS,682,57516,810,
2013 Trek 4300 Disc,750,54543,810,
2013 Trek Skye SL Disc,750,63381,810,
2013 Trek Skye SL Disc - Women's,750,76431,810,
2010 Haro Flightline Comp,687,61612,810,
2010 Mirraco Black Pearl,1046,69035,810,
2010 Mirraco Chocolate,1046,69040,810,
2010 KHS Alite 1000,692,42745,810,
2009 KHS Alite 1000,692,42745,810,
1995 Dirt Research Pecos,799,42618,810,
1996 Giant ATX 970,683,43997,812,
1998 Mongoose NX 7.1,707,47694,812,
1999 Cannondale F400 SRB,672,48631,813,
1998 Cannondale H700,672,43677,813,
1999 Cannondale Silk Path 300,672,46968,813,
2015 Giant TCR Advanced 1,683,88265,813,
1999 VooDoo Hoodoo STX-RC/Judy XC,827,50609,813,
2014 Opus Fever,1048,72916,814,
2000 Cannondale Silk Trail 400,672,51042,814,
2000 Dyno Slammer,800,42623,814,
1996 Parkpre Alumax (06),716,44518,815,
2009 Norco Roma,714,51480,815,
2009 Norco Women's Roma,714,66790,815,
2015 Norco XFR 2,714,62954,815,
2015 Norco XFR 2 Forma - Women's,714,76437,815,
2009 Norco Rival,714,66834,815,
2010 Norco Storm,714,66830,815,
2015 Norco XFR 2,714,62954,815,
2009 Norco Roma,714,51480,815,
2015 Giant Roam 1,683,63811,815,
1998 VooDoo Bantu (19),827,48233,815,
2014 WeThePeople Zodiac,1095,69877,815,
2012 Opus Lugano,1048,71482,816,
2012 Opus Women's Nuovella,1048,72860,816,
1995 Parkpre Scepter Comp (03),716,42979,818,
2016 Opus DS 1,1048,85109,819,
2016 Opus DS 1,1048,85199,819,
2016 Opus Nuovella 1 - Women's,1048,85125,819,
2016 Opus Nuovella 1 - Women's,1048,85215,819,
2017 Opus Flux LE 29,1048,91015,819,
2016 Felt Z100,1006,60019,819,
2016 Felt ZW100 - Women's,1006,76526,819,
1998 Alpine Designs XC-3.5,893,45116,819,
1998 Bianchi Trofeo,661,42445,819,
2011 Dahon Mu XL Sport,677,59858,819,
2015 Breezer Uptown 8,666,58379,819,
2015 Breezer Uptown 8 (Low Step),666,58380,819,
1997 Rocky Mountain Soul,728,46170,819,
1993 Miele Titan,705,41281,819,
2013 KHS Ultra Sport 40,692,75386,819,
2013 KHS Ultra Sport 40,692,75386,819,
2006 KHS DJ 200,692,56912,819,
2012 KHS SJ 200,692,64023,819,
2006 KHS Tandemania Sport,692,42764,819,
2006 KHS Tandemania Sport,692,42764,819,
1997 Powerlite P-61 Pro XL AL Team,814,46068,819,
1993 Balance XR-650,658,40789,819,
2005 Felt SR81,1006,54942,820,
2004 Felt F80,1006,55774,820,
2003 Gary Fisher Hoo Koo E Koo,682,41015,820,
2002 Gary Fisher Hoo Koo E Koo,682,41015,820,
2009 Gary Fisher Mullet,682,51211,820,
2008 Masi Speciale SoulVille,769,66941,820,
2011 Masi Caffe Racer Doppio,769,60473,820,
2008 Masi SoulVille,769,60475,820,
2017 Masi Strada Vita Due,769,84813,820,
2016 Masi Strada Vita Due,769,84813,820,
2016 Masi Strada Vita Due,769,84876,820,
2011 Masi Speciale Fixed LTD Drop,769,70379,820,
2011 Masi Speciale Fixed LTD Flat,769,70381,820,
2008 Cannondale Bad Boy,672,51010,820,
2014 Cannondale Bad Boy Commuter,672,78938,820,
2010 Cannondale 29'er 5,672,68853,820,
2017 Cannondale Tango 2,672,86676,820,
2015 Cannondale Tango 27.5 5 - Women's,672,79014,820,
2015 Cannondale Trail 5,672,63530,820,
2014 Cannondale Trail 5,672,63530,820,
2014 Cannondale Trail 5 - Women's,672,77653,820,
2017 Cannondale Trail 5 27.5,672,88899,820,
2017 Cannondale Trail 5 29,672,88900,820,
2017 Cannondale CAAD Optimo Claris,672,86586,820,
2014 Norco City Glide 8IGH Women's,714,64141,820,
2014 Norco Charger 9.3,714,72198,820,
2016 Charge Bikes Plug 1,1061,83593,820,
2016 Charge Bikes Plug 1,1061,83686,820,
2012 Giant Roam 0,683,64890,820,
2017 Giant Roam 1 Disc,683,82077,820,
2003 Giant Rainier,683,54041,820,
2003 Giant OCR 2,683,51224,820,
2009 Bianchi Pista Flat Bar,661,61098,820,
2015 Specialized Sirrus Elite,741,55544,820,
2014 Specialized Sirrus Elite,741,55544,820,
2014 Specialized Vita Elite - Women's,741,75445,820,
2014 Specialized Vita Sport Disc EQ - Women's,741,78621,820,
2007 Specialized Hardrock Pro Disc,741,56351,820,
2003 Specialized Rockhopper Comp,741,41635,820,
2003 Specialized Rockhopper Comp Women's,741,55528,820,
2003 Specialized Rockhopper FSR Comp Women's,741,55532,820,
2003 Specialized Rockhopper Comp,741,41635,820,
2003 Specialized Allez Sport 27,741,55503,820,
2004 Specialized Allez Sport Triple,741,56328,820,
2006 Specialized Dolce,741,57210,820,
2014 Specialized Dolce Compact - Women's,741,76443,820,
2014 Specialized Secteur Compact,741,65142,820,
2004 Specialized Sequoia,741,65391,820,
2003 Specialized Sequoia Sport,741,55543,820,
2016 Electra Gypsy 3i - Women's,846,76148,820,
2017 Electra Super Deluxe 3i,846,61335,820,
2016 Electra Super Deluxe 3i,846,61335,820,
2017 Electra Super Deluxe 3i  - Ladies',846,89082,820,
2016 Electra Super Deluxe 3i  Ladies,846,74203,820,
2009 Electra Townie 8,846,55727,820,
2009 Electra Townie Original 8i,846,61370,820,
2009 Electra Townie Original 8i Ladies,846,61371,820,
2009 Electra Women's Townie 8,846,65635,820,
1994 Nishiki Cornice,713,42119,820,
1998 Nishiki Pinnacle,713,74435,820,
2016 Premium Inception,1066,78074,820,
2013 Premium Spire,1066,78075,820,
2003 Gary Fisher Hoo Koo E Koo,682,41015,820,
2002 Gary Fisher Hoo Koo E Koo,682,41015,820,
2009 Gary Fisher Mullet,682,51211,820,
1998 Peugeot Success Triple,718,47784,820,
2017 Sun Bicycles Spider 3i,981,86392,820,
2015 Sun Bicycles Spider 3i,981,86392,820,
2009 Trek 7.5 FX,750,58263,820,
2009 Trek 7.5 FX WSD,750,58265,820,
2003 Trek 4900 Disc,750,53560,820,
2003 Trek 6700,750,53562,820,
2003 Trek 6700 WSD,750,53564,820,
2010 Trek T1,750,59579,820,
2010 Trek T1,750,59579,820,
2011 Haro Flightline Trail,687,63908,820,
2010 Haro Shift R1,687,66919,820,
2008 Free Agent Crown Imperial,801,54946,820,
2015 Schwinn Tango Tandem,736,60695,820,
2014 Schwinn Tango Tandem,736,60695,820,
2015 Schwinn Tango Tandem,736,60695,820,
2014 Schwinn Tango Tandem,736,60695,820,
2015 Schwinn Rocket 2,736,56301,820,
2014 Schwinn Rocket 2,736,56301,820,
2009 KHS Urban Xtreme,692,57738,820,
2007 KHS Alite 2000,692,47575,820,
2010 KHS DJ 200,692,56912,820,
2007 KHS Tandemania Sport,692,42764,820,
2007 KHS XC 104,692,56932,820,
2007 KHS Tandemania Sport,692,42764,820,
2009 KHS Urban Xtreme,692,57738,820,
2009 Fuji Absolute 2.0,681,57451,820,
2009 Fuji Women's Absolute 2.0,681,67105,820,
2009 Fuji Absolute 2.0,681,57451,820,
2008 Fuji Newest 2.0,681,57481,820,
1995 Univega Alpina 606-S,751,43307,820,
2013 Surly Steamroller,996,59513,820,
2013 Surly Steamroller,996,59513,820,
2013 Opus FX,1048,72886,824,
2012 Opus FX,1048,72886,824,
2013 Opus FX,1048,72886,824,
2012 Opus FX,1048,72886,824,
1997 VooDoo Erzulie (03),827,46733,824,
1997 VooDoo HooDoo (44),827,46767,824,
1998 BikeE All Around  CT7,791,46894,825,
2015 Norco Threshold A3,714,73620,825,
2013 Norco VFR 2,714,57915,825,
2013 Norco VFR 2 Forma - Women's,714,76083,825,
2013 Norco VFR 2,714,57915,825,
2013 Norco Wolverine,714,49703,825,
2015 Norco Threshold A3,714,73620,825,
2008 Bianchi Doss 6600,661,58354,825,
1994 Research Dynamics Coyote Pro 4,726,41495,825,
2012 Brodie Dynamo,669,59687,825,
2012 Brodie Remus,669,62225,825,
2000 K2 Attack 3.0,928,51316,825,
2000 K2 Zed X,928,49510,825,
2000 Diamondback Apex,679,40958,825,
1997 Vision R30 NT,825,46545,825,
2005 Sun Bicycles EZ-1 AX,981,57265,825,
2005 Sun Bicycles EZ-1 DSX,981,57266,825,
2006 Sun Bicycles EZ-3 SX,981,57270,825,
2005 Sun Bicycles EZ-3 USX,981,57272,825,
1997 Haro Escape A1 (02),687,45667,825,
1996 S & B Recumbent Tri-Cycle,879,44722,825,
1997 Elf Factory Team Cruiser Double Cross,897,45528,825,
2014 Jamis Nova Sport,690,74089,825,
2006 Jamis Sputnik,690,65834,825,
2006 Jamis Dakar,690,41125,825,
2006 Jamis Durango 3.0,690,57701,825,
2010 Jamis Exile 1 29'er,690,69255,825,
2006 Jamis Sputnik,690,65834,825,
2000 Devinci New Yorker,954,49263,825,
1993 Kona Mt. Shock Cinder Cone,694,41182,825,
2014 Felt York,1006,77737,829,
2011 Felt F95 Special Edition,1006,63657,829,
2002 Cannondale Silk Adventure 400,672,53781,829,
2002 Cannondale Silk Adventure 400 Mixte,672,53782,829,
2002 Cannondale Silk Trail 400,672,51042,829,
2017 Norco Bigfoot 4.3 Fat Bike,714,87293,829,
2015 Linus Mixte 8 - Women's,1109,76391,829,
2017 SE Racing PK Ripper Looptail 26,819,87782,829,
1998 SE Racing Quadangle AC Killer,819,48042,829,
2015 Dahon Vigor P9,677,82013,829,
2017 State Bicycle Co Megalith Fat Bike - 8-Speed,1128,91110,829,
2017 Breezer Storm 27.5 Comp,666,83425,829,
2016 Breezer Storm 27.5 Comp,666,83524,829,
2017 Breezer Storm 29 Comp,666,77625,829,
2016 Breezer Storm 29 Comp,666,77625,829,
1994 Nashbar 7000R,712,41350,829,
1998 Rocky Mountain Soul,728,46170,829,
2014 KHS SJ 200,692,64023,829,
1997 VooDoo Bantu (04),827,46566,829,
2015 Devinci Jack RC,954,77670,829,
1994 Univega Carbolite R7.2,751,41735,829,
2006 Felt Double Shot,1006,56648,830,
2005 Felt Double Shot,1006,56648,830,
2006 Felt Double Shot,1006,56648,830,
2005 Felt Double Shot,1006,56648,830,
2007 Felt Q720,1006,58666,830,
2011 Cannondale Trail SL 29'er 3,672,63534,830,
2013 Cannondale CAAD8 2300,672,73938,830,
2011 Bianchi Pista Via Brera,661,68993,830,
1996 Bianchi Ibex,661,40821,830,
2013 Bianchi Campione,661,40815,830,
2011 Bianchi Pista Via Brera,661,68993,830,
2011 Bianchi Pista Via Condotti,661,68995,830,
2013 Specialized P.26 AM,741,73693,830,
2010 Specialized Tricross Singlecross,741,62088,830,
2017 Specialized Ariel Sport - Women's,741,75435,830,
2014 Specialized Ariel Sport Disc - Women's,741,75437,830,
2013 Specialized Ariel Sport Disc - Women's,741,75437,830,
2017 Specialized Crosstrail Sport,741,60753,830,
2014 Specialized Crosstrail Sport Disc,741,64456,830,
2013 Specialized Crosstrail Sport Disc,741,64456,830,
2012 Specialized Daily 3 Step Through,741,65071,830,
2009 Specialized Langster,741,56376,830,
2013 Specialized Sirrus Elite,741,55544,830,
2008 Specialized Sirrus Sport,741,53476,830,
2013 Specialized Vita Elite - Women's,741,75445,830,
2008 Specialized Women's Vita Sport,741,66636,830,
2014 Specialized Ariel Sport Disc - Women's,741,75437,830,
2013 Specialized Ariel Sport Disc - Women's,741,75437,830,
2013 Specialized P.26 AM,741,73693,830,
2010 Specialized Rockhopper Comp Disc 29er,741,60805,830,
2008 Specialized Rockhopper Disc 29er,741,60806,830,
2011 Specialized Allez Double,741,59409,830,
2012 Specialized Dolce Compact,741,65074,830,
2013 Specialized Dolce Compact - Women's,741,76443,830,
2012 Specialized Dolce Compact - Women's,741,76443,830,
2015 Specialized Dolce Triple - Women's,741,76410,830,
2009 Specialized Langster,741,56376,830,
2013 Specialized Secteur Compact,741,65142,830,
2012 Specialized Secteur Compact,741,65142,830,
2008 Specialized Sirrus Sport,741,53476,830,
2009 Specialized Langster,741,56376,830,
2009 SE Racing PK Ripper Looptail,819,61970,830,
1999 SE Racing Quadangle AL Killer,819,49977,830,
2012 Globe Daily 3,1091,70762,830,
2012 Globe Daily 3 Step Thru,1091,70768,830,
2012 Globe Daily 3 Step-Through - Women's,1091,75688,830,
2012 Globe Roll 8,1091,71914,830,
